,Genre,Energy,RMSE,ZCR,CQT,Spectral_Contrast,Chromagram,Tempo,MFCCS0,MFCCS1,MFCCS2,MFCCS3,MFCCS4,MFCCS5,MFCCS6,MFCCS7,MFCCS8,MFCCS9,MFCCS10,MFCCS11,MFCCS12,MFCCS13,MFCCS14,MFCCS15,MFCCS16,MFCCS17
597,Jazz,0.3237775122139629,0.020886067301034927,26450.0,(-0.00015234679533173857+0.0005763549004776036j),22.493553320107658,0.20433678731253244,112.34714673913044,-413,118,31,40,13,13,-3,4,-9,-3,-6,-3,-5,1,2,6,7,5
598,Jazz,2.0856012537976767,0.05883469805121422,38530.0,(7.032081092776777e-05-9.4696038612699e-06j),22.833632917235814,0.23205583629857707,161.4990234375,-222,102,-1,45,-6,25,-14,24,-10,11,-9,6,-7,9,-3,2,-6,0
599,Jazz,1.0057870261014596,0.0380583181977272,30611.0,(-9.395322909692174e-05+0.0005276016136201092j),22.884130892995223,0.23221731485546152,135.99917763157896,-315,112,9,38,3,20,-7,15,-13,10,-4,4,-2,3,0,3,-2,-1
600,Metal,7.058784477595793,0.11518610268831253,121277.0,(-0.0018754902362849565-0.0028923108043819824j),18.553156670983096,0.26417684874324493,95.703125,-52,50,-11,46,6,10,5,8,5,6,-4,9,-3,3,-6,1,-4,4
601,Metal,4.957407700893002,0.09624817967414856,101273.0,(-0.0016525062156547282-0.000240687531650616j),20.08712547272105,0.2714267475068072,151.99908088235293,-80,64,-15,46,7,21,-2,21,-7,11,-4,11,-10,11,-7,5,-9,5
602,Metal,9.35668447652389,0.1316663920879364,85044.0,(0.00036152355623490247+0.00010153193172849275j),20.473910433564225,0.2736341183411547,112.34714673913044,-62,115,-42,54,-24,20,-21,20,-8,20,-10,9,-14,6,-7,5,-3,6
603,Metal,11.988106742430977,0.14768624305725098,110447.0,(0.000432987502888117-0.0006024452570004977j),20.284350141261676,0.26898337573225434,99.38401442307692,-43,75,-47,53,-12,36,-8,28,-14,22,-7,15,-13,12,-10,5,-6,5
604,Metal,2.1176006148876363,0.06236701458692551,127459.0,(0.0003721598446669095+0.0002759904463502265j),18.50892886840093,0.275806647754237,135.99917763157896,-107,47,-8,38,8,9,1,20,0,11,1,11,-2,7,-4,7,-6,4
605,Metal,8.242287052496865,0.11865983158349991,88993.0,(-0.0017962615703857206+0.00017613698797662084j),20.233933735713162,0.26916921134867194,151.99908088235293,-79,93,-27,64,-18,23,-10,13,-17,16,-10,8,-16,4,-14,0,-8,3
606,Metal,1.356655102582856,0.0498553104698658,131226.0,(0.0003416236254199168-7.947541020053094e-05j),21.33040268982267,0.2603053741707976,123.046875,-140,55,-12,44,-10,10,0,22,-9,15,-3,9,-8,8,-12,5,-12,6
607,Metal,2.552967081013303,0.06777534633874893,111538.0,(-0.00047242884603278555-0.0006312121146782837j),19.765290005766786,0.27806363755407126,151.99908088235293,-108,65,-20,47,0,8,-3,20,-10,7,-8,12,-9,6,-8,5,-12,3
608,Metal,1.850079339742949,0.05724964290857315,93142.0,(-0.0006063631503268795-0.0013470536247802214j),19.742202916463008,0.24288132618212413,117.45383522727273,-149,67,-6,32,6,12,9,10,3,10,0,7,-1,-3,-7,0,-4,1
609,Metal,50.63688319122625,0.3102416396141052,62718.0,(-0.004523025081210987+0.000674267203754109j),19.83760869804179,0.2776213075393272,112.34714673913044,3,104,0,55,-29,31,-14,20,-8,15,-14,15,-12,15,-6,9,-6,4
610,Metal,7.22255617575237,0.11696326732635498,130190.0,(-0.0004377999560075447-0.0007770169023895533j),19.94511156591065,0.27541340959162397,129.19921875,-58,70,-19,73,-27,23,-17,21,-16,16,-15,14,-18,11,-14,4,-12,1
611,Metal,27.383539115086315,0.22979147732257843,113596.0,(-0.0024080231776699057-0.0009189536759060831j),20.468392860541247,0.2783160732389993,112.34714673913044,8,82,-30,66,-16,16,-10,29,-25,16,-11,12,-13,9,-14,9,-8,5
612,Metal,6.740632208193589,0.11334925144910812,117176.0,(0.0011421695828177252-0.0006344337950122867j),20.073521791577704,0.2679053767338238,123.046875,-64,74,-45,65,-14,23,-13,37,-10,21,-9,17,-10,11,-11,8,-8,3
613,Metal,3.89438405490427,0.08534158021211624,134865.0,(-2.4014899141700907e-05+8.446834510028406e-05j),19.526044561868527,0.2768202428271395,135.99917763157896,-84,64,-36,65,-13,22,-15,36,-13,21,-9,19,-10,12,-9,10,-9,5
614,Metal,3.201544423663308,0.07693888992071152,122760.0,(-0.00018766905853435776-0.00011374724653484451j),20.79983012861774,0.26263760655095986,151.99908088235293,-117,65,-51,74,-13,25,-13,32,-10,21,-7,12,-14,5,-13,4,-11,0
615,Metal,6.397150129084504,0.10952025651931763,112130.0,(-0.000912967668660664-0.0014724377525232172j),19.92032432798253,0.27321606160956097,129.19921875,-76,67,-11,76,-17,25,-17,20,-21,14,-15,12,-18,10,-13,4,-11,1
616,Metal,38.19442610414237,0.26722103357315063,118986.0,(0.00121730543132865+0.002293536537863195j),20.164731289706438,0.2811558285618698,123.046875,26,79,-52,51,-16,22,-17,30,-15,16,-12,11,-12,5,-7,10,-9,-1
617,Metal,6.836141097121483,0.10949230194091797,105181.0,(0.003779650114712991-0.002702920453687847j),18.345280903315704,0.28178323021961355,107.666015625,-75,81,-22,69,-11,25,-18,27,-14,22,-12,14,-13,5,-10,6,-10,4
618,Metal,7.250017323593203,0.11779577285051346,119443.0,(0.0011533527101065212+0.0005953909551163569j),19.45968446290471,0.27160439532082364,99.38401442307692,-76,123,-89,76,-21,22,-13,14,-6,9,-3,5,-2,5,-2,5,-4,-1
619,Metal,5.706808412811235,0.0977897122502327,106969.0,(0.0015594966740007142+0.0003804365014824518j),18.695140298309834,0.28000797032716496,112.34714673913044,-89,82,-23,68,-13,22,-18,26,-14,21,-13,12,-14,3,-10,5,-11,2
620,Metal,7.493233434681135,0.1136406734585762,100945.0,(0.0002298794949292106+0.0001743995823963618j),18.89840124227595,0.2741646841983456,99.38401442307692,-74,81,-20,68,-11,23,-19,24,-13,22,-11,13,-15,3,-10,5,-10,3
621,Metal,6.439754641963019,0.1062663272023201,126923.0,(-0.00023299179190929396-0.00023362061347087228j),20.34919452843643,0.26305163193330217,107.666015625,-76,61,-37,62,-14,34,-11,30,-12,22,-7,17,-11,10,-10,5,-7,2
622,Metal,21.58443286269651,0.19574031233787537,70873.0,(0.0007344805283946991+0.0019043597721818504j),21.676261096555407,0.2667344040222253,135.99917763157896,-45,108,-11,66,-30,9,-25,21,-17,10,-14,18,-14,-2,-5,-5,-2,1
623,Metal,20.182920923441774,0.19015294313430786,87261.0,(-0.003098770902367691+0.002183304017207715j),20.811854943082736,0.26119368590419534,143.5546875,-43,82,-29,70,-21,31,2,28,-2,19,-6,19,-7,7,-13,4,-6,-1
624,Metal,27.848212932592226,0.22985641658306122,84995.0,(-0.0005451784786707958-0.0037597730867745386j),20.645763059892648,0.24416894924454807,112.34714673913044,-16,94,-32,61,-10,34,-11,28,-15,19,-8,17,-7,12,-6,6,-6,4
625,Metal,5.422339034866507,0.09870440512895584,83531.0,(0.0004978142621856105-0.0006454448166822505j),19.732650603194145,0.26459554933556184,135.99917763157896,-120,91,-38,75,-3,22,-8,23,-14,13,-9,13,-9,3,-11,1,-10,-3
626,Metal,10.042056136478774,0.13640105724334717,131299.0,(-0.0003179042294154324+0.002452495866208407j),20.507389586506097,0.27157102571505787,129.19921875,-61,71,-46,75,-18,35,-12,28,-9,14,-4,11,-16,12,-16,2,-8,-1
627,Metal,14.428663116011872,0.16235831379890442,84962.0,(0.0011421271057131491-0.0009696138582812136j),19.104565992642545,0.27888006291422457,129.19921875,-36,94,-36,54,-8,29,-13,28,-11,19,-15,13,-11,7,-11,5,-9,6
628,Metal,10.766910928515962,0.14310860633850098,119190.0,(0.0024058668477018163+0.001253945375436086j),20.534731635158575,0.2770235937681928,135.99917763157896,-28,84,-43,47,-22,19,-25,24,-13,24,-16,17,-15,8,-9,7,-9,8
629,Metal,4.278252179168191,0.08718489855527878,108199.0,(0.003190887095772769+0.000553853621103296j),21.05126545054735,0.2594796568639781,123.046875,-103,73,-16,53,-25,33,-13,25,-18,18,-12,9,-16,8,-12,5,-8,6
630,Metal,28.10140571162651,0.22705774009227753,33913.0,(-0.0023985488294799586+0.003924731700186197j),21.49870662378609,0.27034114536998277,129.19921875,-77,130,-23,62,0,30,-8,19,-2,13,-3,8,-8,0,-6,0,-6,-4
631,Metal,25.69737304355257,0.21757028996944427,82914.0,(0.0028600391524069317-0.0033454806898419276j),20.653014448118928,0.2689541105627565,135.99917763157896,-12,91,-23,50,-12,30,-15,23,-14,23,-17,13,-15,3,-9,5,-9,5
632,Metal,10.060771911320328,0.1344805359840393,98145.0,(-0.00040020896771212185-0.002015140643179026j),21.009885988132442,0.2671264294991854,117.45383522727273,-61,93,-39,56,-19,23,-7,17,-19,17,-13,14,-13,5,-10,3,-10,1
633,Metal,34.412708070775025,0.254234254360199,66274.0,(-0.0006990702729018306-0.005299754994692227j),20.675961152503444,0.2626687570254774,123.046875,-35,115,-40,75,-12,21,1,15,0,10,-11,15,-12,4,-2,-1,0,-7
634,Metal,4.509304287435772,0.08877910673618317,106555.0,(0.0007493467555202602-0.0005595030564580318j),20.571121782799107,0.2625840367145756,107.666015625,-104,87,-33,48,-28,22,-24,20,-12,18,-15,10,-13,10,-4,9,-5,4
635,Metal,39.55236305835716,0.26864367723464966,107853.0,(0.002745970416994692+0.0032903065501024985j),20.153584183787096,0.2572985988935823,117.45383522727273,13,78,-32,55,-9,35,-17,29,-11,14,-10,16,-8,5,-11,6,-11,0
636,Metal,6.872350189283032,0.10862379521131516,106296.0,(-0.00033129345151564413-0.0002966982019469459j),19.892630076011258,0.2767026872987015,143.5546875,-71,82,-30,56,-10,26,-15,25,-15,17,-13,14,-14,9,-10,8,-7,5
637,Metal,6.593569517782211,0.11102151870727539,81887.0,(-0.0005318761311427747-0.00021435972344765252j),20.689609061211293,0.2692008446416868,135.99917763157896,-79,106,-38,39,-26,32,-15,29,-11,13,-14,16,-3,3,-17,-2,-12,-1
638,Metal,14.482274696425876,0.1406998485326767,98231.0,(-0.0013682385798484834+0.002148506566781457j),21.72247397300825,0.26496558729527353,95.703125,-122,62,-34,75,6,22,-10,23,-12,5,-7,5,-14,0,-11,2,-7,-2
639,Metal,13.924216926561009,0.1531330943107605,58459.0,(-0.0001268440564122123+0.001011429351218587j),21.44063552905345,0.23293807722764298,117.45383522727273,-99,102,-23,63,-8,30,-9,14,0,13,-10,9,-4,2,-7,-1,-4,6
640,Metal,5.893230670753345,0.10274666547775269,110404.0,(0.00045959291926868216+0.0003710349466962608j),19.993062189119673,0.2704966344641683,107.666015625,-74,80,-46,51,-9,31,-6,24,-19,20,-11,13,-16,7,-10,7,-10,4
641,Metal,5.060256559770534,0.09624107927083969,91020.0,(0.0005810292615691698+0.0014006377188431859j),20.777535013169576,0.2586374287007245,117.45383522727273,-100,104,-57,56,-5,22,-6,23,-19,17,-13,9,-14,0,-7,6,-12,0
642,Metal,4.687810832445495,0.09240243583917618,100674.0,(-0.0004845029778148723-0.00042956087536276513j),20.954819005887273,0.25895062490233883,129.19921875,-93,89,-55,51,-5,28,-13,27,-15,22,-12,9,-19,0,-9,12,-5,4
643,Metal,4.761656735868503,0.08883515745401382,117472.0,(-0.0008892717488712096-4.2920179839865184e-05j),20.45972264918902,0.2690139896960649,95.703125,-110,83,-45,56,-7,19,-13,21,-15,18,-18,12,-17,3,-7,5,-7,6
644,Metal,4.96318267368476,0.09391528367996216,113449.0,(-0.00039615789966477644+2.519896263029497e-05j),20.987443609753754,0.2644886285730934,117.45383522727273,-86,76,-42,54,-8,29,-7,26,-14,18,-17,9,-19,6,-8,4,-11,1
645,Metal,4.4791759701120855,0.0866161659359932,95664.0,(-0.00048344858538673473-0.0004179411100195782j),21.27738712544942,0.2582803548788039,123.046875,-135,93,-43,59,-8,20,-6,21,-18,17,-15,11,-18,0,-5,4,-8,2
646,Metal,23.39934503340954,0.209708109498024,108480.0,(-0.00235940178897466-0.002633490148882642j),20.59596692899209,0.2703186671092902,117.45383522727273,0,79,-30,61,-17,26,-21,22,-13,17,-13,19,-10,10,-9,7,-8,3
647,Metal,24.864805630123357,0.214167520403862,118042.0,(0.0012134559723286002-0.0005943632184641408j),20.05236908644746,0.26907763070642204,103.359375,-1,72,-32,63,-18,25,-13,18,-11,19,-13,18,-11,7,-10,5,-9,4
648,Metal,26.311860005558906,0.22193458676338196,117021.0,(-0.0008509123581659731+0.00015368131091424663j),20.60085968103969,0.26840948772698786,107.666015625,9,76,-31,56,-20,27,-16,19,-13,19,-16,17,-12,11,-11,5,-8,4
649,Metal,24.567638756818592,0.21477936208248138,128566.0,(0.000302524666368972+0.0017748434306244937j),20.297859091882827,0.2689406246934758,99.38401442307692,10,74,-32,62,-23,30,-14,20,-12,19,-14,18,-12,11,-9,7,-5,4
650,Metal,32.40540700198827,0.2447950690984726,117589.0,(0.0010398591637460197-0.0005905309904862396j),19.645636566366473,0.2692308146359743,112.34714673913044,16,71,-22,60,-18,27,-12,16,-8,17,-13,18,-11,9,-7,6,-5,3
651,Metal,26.844490743219875,0.22266167402267456,151336.0,(-0.001089002314792015+0.0017428441702137434j),19.938838434012368,0.2690117379195619,107.666015625,9,54,-21,60,-21,32,-15,21,-8,19,-12,19,-10,12,-8,8,-7,4
652,Metal,30.874917850194013,0.23465661704540253,107487.0,(-0.006698786044833944-0.004169243598811341j),18.954972508328847,0.26993675446005333,151.99908088235293,4,83,-37,62,-14,23,-10,16,-7,16,-11,13,-7,6,-5,4,-5,3
653,Metal,27.486408738961426,0.221628800034523,114359.0,(0.005099248677922015-0.005004699905150564j),19.88933078255171,0.2736620896281008,123.046875,4,75,-24,57,-21,26,-12,17,-10,18,-13,18,-9,11,-7,7,-5,3
654,Metal,22.34008836415787,0.2035655528306961,129676.0,(-0.0011576365469233715-0.0020547328722239026j),20.054450302318855,0.26987341783757324,123.046875,1,66,-23,60,-18,29,-17,21,-11,18,-13,19,-10,10,-9,8,-6,5
655,Metal,28.267555352710605,0.22927245497703552,130427.0,(0.0017122592712665605+0.000533698105113421j),20.299186505669514,0.2633031831543022,112.34714673913044,10,63,-28,62,-19,28,-15,19,-10,18,-12,18,-10,12,-6,9,-7,4
656,Metal,30.89351870513709,0.23885153234004974,118838.0,(0.0011215106057737582-0.0015298254755921612j),20.075784254933268,0.26877127285707375,107.666015625,11,69,-23,60,-20,25,-16,15,-10,18,-13,17,-11,10,-8,8,-4,5
657,Metal,22.718082249355817,0.20346789062023163,95222.0,(0.0012481122927900763-0.002484500404233442j),20.527651059094854,0.247301281725812,129.19921875,-24,77,-30,68,-6,24,-9,19,-11,18,-14,14,-5,9,-7,5,-6,2
658,Metal,17.94492874727912,0.18235699832439423,94663.0,(-0.00019398585173809914-0.0009948708674615342j),20.21048116019503,0.2752003308780971,143.5546875,-15,99,-37,45,-20,25,-18,26,-20,20,-13,10,-15,3,-7,3,-7,6
659,Metal,17.484340252768902,0.1810951828956604,99286.0,(-0.0012641554262323611-0.0013193246606383459j),20.40478336798328,0.2629270929840261,99.38401442307692,-15,99,-45,55,-18,23,-19,27,-15,18,-16,9,-16,5,-4,6,-4,7
660,Metal,8.421169003615788,0.12411424517631531,92427.0,(0.0011366473074167305-0.002510024658175936j),19.468348971089327,0.2785957107808182,89.10290948275862,-58,105,-43,58,-18,27,-17,21,-15,13,-15,9,-15,1,-5,2,-6,4
661,Metal,5.893230670753345,0.10274666547775269,110404.0,(0.00045959291926868216+0.0003710349466962608j),19.993062189119673,0.2704966344641683,107.666015625,-74,80,-46,51,-9,31,-6,24,-19,20,-11,13,-16,7,-10,7,-10,4
662,Metal,5.060256559770534,0.09624107927083969,91020.0,(0.0005810292615691698+0.0014006377188431859j),20.777535013169576,0.2586374287007245,117.45383522727273,-100,104,-57,56,-5,22,-6,23,-19,17,-13,9,-14,0,-7,6,-12,0
663,Metal,4.687810832445495,0.09240243583917618,100674.0,(-0.0004845029778148723-0.00042956087536276513j),20.954819005887273,0.25895062490233883,129.19921875,-93,89,-55,51,-5,28,-13,27,-15,22,-12,9,-19,0,-9,12,-5,4
664,Metal,4.761656735868503,0.08883515745401382,117472.0,(-0.0008892717488712096-4.2920179839865184e-05j),20.45972264918902,0.2690139896960649,95.703125,-110,83,-45,56,-7,19,-13,21,-15,18,-18,12,-17,3,-7,5,-7,6
665,Metal,4.96318267368476,0.09391528367996216,113449.0,(-0.00039615789966477644+2.519896263029497e-05j),20.987443609753754,0.2644886285730934,117.45383522727273,-86,76,-42,54,-8,29,-7,26,-14,18,-17,9,-19,6,-8,4,-11,1
666,Metal,4.4791759701120855,0.0866161659359932,95664.0,(-0.00048344858538673473-0.0004179411100195782j),21.27738712544942,0.2582803548788039,123.046875,-135,93,-43,59,-8,20,-6,21,-18,17,-15,11,-18,0,-5,4,-8,2
667,Metal,10.239896838187065,0.13277046382427216,79586.0,(0.000663627807364855+0.002369333830862414j),20.391491965410857,0.26334035692009317,135.99917763157896,-82,97,-34,71,-3,17,-9,16,-19,12,-9,13,-14,7,-7,5,-7,0
668,Metal,5.479140322548035,0.09629163891077042,86604.0,(0.0001494895638116763-0.0002351358452358183j),19.615914621370678,0.26225004563714394,161.4990234375,-99,106,-40,52,-20,25,-11,22,-12,13,-14,15,-11,5,-9,3,-8,2
669,Metal,15.752011345532916,0.17174102365970612,35625.0,(0.003474535533959734-0.0004624011274055794j),20.433906385311296,0.2612901773863388,161.4990234375,-111,111,-10,69,-4,29,-10,21,-6,20,-7,16,-10,5,-3,1,-4,5
670,Metal,1.6081853385895042,0.04645416885614395,94660.0,(-0.0009831853812535254-0.0009901477725968388j),20.081631450697266,0.2688590318193875,117.45383522727273,-197,74,-10,54,-7,18,-18,11,-14,18,-16,12,-10,12,-6,10,-7,3
671,Metal,7.800981362299827,0.11234799027442932,101855.0,(-0.0002980118375470017+0.0002970192680432672j),19.203141023236117,0.2735720843500244,86.1328125,-78,80,-24,47,-23,27,-17,22,-13,21,-11,15,-9,10,-8,6,-4,4
672,Metal,19.73744162800109,0.19281288981437683,77374.0,(-0.0006984536791311097+0.0018975084666123649j),20.338910745055493,0.26591654007230314,123.046875,-35,93,-35,62,-11,27,-10,24,-13,13,-12,13,-12,5,-11,3,-11,-1
673,Metal,45.25346332246253,0.29030659794807434,80371.0,(-0.001379582098500191+0.0006881649462174686j),20.460106207481406,0.25846618633553353,143.5546875,2,77,-17,57,0,28,-7,27,-13,17,-7,13,-8,6,-8,5,-10,1
674,Metal,0.8947898660982517,0.04030093550682068,89461.0,(-0.0007800529263894026+0.00031199828657325164j),19.370645499504754,0.255754157437123,123.046875,-201,76,-14,68,-12,36,-10,23,-12,16,-11,15,-11,10,-3,7,-9,2
675,Metal,34.05422882149183,0.24152661859989166,58888.0,(-0.0030077306771364486-0.0008144982162111656j),20.74491551929789,0.25323458749476724,112.34714673913044,-40,105,-14,54,-1,20,-11,22,-10,14,-6,13,-9,6,-4,7,-7,0
676,Metal,5.556424962998232,0.09370648860931396,107658.0,(-0.0013530967654244081+0.001069875919831738j),20.653940811757685,0.26613337039635865,143.5546875,-100,76,-29,69,-17,21,-12,22,-9,18,-12,8,-20,-2,-9,2,-7,0
677,Metal,11.708809055343643,0.14692683517932892,105957.0,(-0.00018684359067067533+0.0008291500686064449j),19.73713395604888,0.27291474230494284,151.99908088235293,-42,86,-27,62,-27,32,-18,22,-14,19,-10,16,-12,10,-6,6,-9,6
678,Metal,38.11318996383256,0.2649999260902405,87308.0,(7.414900803483783e-05-0.0011884229372391775j),19.32239494728871,0.27224494709112923,99.38401442307692,-1,73,-15,55,-1,34,-8,32,-9,20,-9,13,-9,4,-6,6,-6,2
679,Metal,9.21768075459703,0.12403541058301926,95331.0,(-0.0010098998704588763+0.0008560984669281744j),21.226779494397572,0.26419529514302115,123.046875,-74,79,-40,54,-9,37,-14,20,-17,16,-11,15,-11,10,-6,5,-7,2
680,Metal,11.578265307796254,0.13469041883945465,95449.0,(-0.002990772019556809+2.743248350688826e-05j),20.67943215051607,0.2687801319344206,161.4990234375,-73,74,-16,55,-7,36,-18,27,-11,20,-11,14,-7,9,-6,7,-3,2
681,Metal,19.136844923196076,0.1889224350452423,80792.0,(0.004438287260552682-0.0023840930760995584j),20.99794548309016,0.26313144667690974,151.99908088235293,-19,118,-52,42,-21,27,-14,27,-17,18,-10,9,-4,1,-5,4,-6,1
682,Metal,9.634018290477615,0.1279890537261963,93602.0,(-0.00089069693204788-0.0016480031789744927j),19.538251288567622,0.2780038407816242,123.046875,-57,101,-41,55,-23,28,-12,18,-15,11,-10,9,-12,4,-12,5,-8,0
683,Metal,22.843871283471433,0.2059936821460724,81407.0,(-0.004433462331020403+0.00013861696882831306j),21.096058908861274,0.2652307794110841,117.45383522727273,-29,101,-29,69,-16,19,-18,19,-18,15,-8,2,-14,4,-12,5,-10,6
684,Metal,29.20010299668121,0.22549904882907867,91783.0,(0.003769421664167296-0.004980155882584641j),19.473048085442052,0.2709032214575617,151.99908088235293,0,94,-32,45,-15,25,-12,19,-6,17,-12,13,-8,6,-8,4,-4,4
685,Metal,12.928759537436841,0.14876912534236908,104513.0,(0.00040718560924204376+0.00108027197387736j),21.495678494079552,0.2697849152030719,103.359375,-46,86,-34,49,-18,28,-23,15,-8,10,-18,12,-13,4,-11,5,-13,1
686,Metal,4.166951105514348,0.08718536049127579,105375.0,(-0.0006938696524537902+0.0008258023230782899j),19.99613861558771,0.2619091964396086,123.046875,-96,90,-32,54,-23,27,-16,21,-18,22,-9,14,-10,10,-11,5,-9,4
687,Metal,37.168706731805536,0.26455333828926086,123732.0,(0.000855407759615822+0.00012178326554303016j),19.10933675258519,0.26330240250612447,95.703125,22,60,-6,53,-13,27,-14,29,-17,20,-9,17,-8,8,-10,8,-8,4
688,Metal,10.820085887190592,0.12611770629882812,61230.0,(-0.00209195040721883-0.001135175665052868j),20.594350154749307,0.26758342836730376,117.45383522727273,-129,104,-26,68,2,22,-12,17,-5,13,-2,5,-2,2,-5,3,-6,-1
689,Metal,38.39215948845183,0.26302194595336914,30828.0,(0.0007275029424251507+0.0028509153354250917j),20.287324330090097,0.2324048558240365,151.99908088235293,-90,128,-34,73,4,28,0,17,4,12,2,5,-6,0,0,5,-3,-1
690,Metal,11.199218914961232,0.1455375850200653,56077.0,(0.0028576474524461036-0.0009429546483243508j),21.511563111422557,0.2487122266645395,89.10290948275862,-93,100,-23,52,-7,39,-7,26,-12,11,-10,23,-9,4,-12,1,-2,1
691,Metal,7.43008249272317,0.11487763375043869,79540.0,(-0.0011969270100162998+0.0006722613745861723j),21.92601793108322,0.2620773747403129,135.99917763157896,-96,101,-16,47,-27,28,-17,21,-17,7,-14,15,-16,3,-13,0,-9,2
692,Metal,14.892636573309765,0.16374517977237701,61806.0,(0.0019101473213091042+0.0010827616774481967j),21.814635879212464,0.2507340937967756,117.45383522727273,-67,108,-33,50,-21,21,-14,11,-19,10,-13,5,-14,1,-14,-3,-13,-2
693,Metal,4.554233542917406,0.08944676071405411,93849.0,(-0.0007811140250913553+6.948808213615948e-05j),19.68510144941159,0.27011675765921905,172.265625,-104,80,-28,66,-20,29,-9,22,-12,13,-14,11,-15,5,-14,4,-11,0
